,gnn_auc,gnn_f1,gnn_ap
900,0.9538632310002378,0.8406784611630982,0.8118080388651492
903,0.9540185257618258,0.8343638365850736,0.8072982350734652
906,0.9542765722180131,0.8429475343049184,0.8132414486333688
909,0.9520716396828747,0.8420512366694818,0.8070474910479102
912,0.9544427464852361,0.8423521296258426,0.8024622181738776
915,0.9544980748802044,0.8362327678158099,0.8069550317522162
918,0.9542057827074157,0.8467932916375959,0.8156836690765035
921,0.9551636664539056,0.8402548088916243,0.804417331085862
924,0.9546641036994915,0.844424729350684,0.8135198182093706
927,0.9552168640366072,0.836812058465562,0.8067455087473596
930,0.9534988257406309,0.839903449187758,0.8092028597579229
933,0.9555775240118543,0.8521770281704982,0.8173205937802519
936,0.9539583321333879,0.8479874261663073,0.8158433222721206
939,0.9551235810026611,0.846997057003142,0.8108242512230391
942,0.9551063381498126,0.8412626893366901,0.8052034436331843
945,0.9549109797541709,0.8379531494933372,0.8131680655817659
948,0.9548314997293795,0.8581342572926142,0.8206510684925346
951,0.9552227837676147,0.845210987599428,0.8109348168353964
954,0.9548854900033342,0.8380130572655539,0.8112982604213159
957,0.9554738414504627,0.8468833290629532,0.8117383460858092
960,0.955307768996795,0.8411972896696359,0.8153414962701142
963,0.9554473553812625,0.849219321451983,0.8107784392120635
966,0.955505956354798,0.8529402044988197,0.815731863665802
969,0.9557180121735269,0.8565211551678534,0.8193438451277045
972,0.9553188739467315,0.8531764704091869,0.8213603523328058
975,0.9541366731204824,0.854417044510586,0.819876823242721
978,0.9553387639520206,0.8472812264599702,0.8204652049699184
981,0.956051778825352,0.8295521067754396,0.8064257079548859
984,0.9568582439977565,0.8382619682550777,0.7973835153994108
987,0.9562315670194128,0.8524045568353351,0.813630676332231
990,0.9543571721919137,0.8436336921714421,0.8155057401258332
993,0.9560793266644874,0.8326811234322744,0.8018979262560462
996,0.9554749104927945,0.8249822510469395,0.7969186518911431
999,0.9547109015729962,0.8519663229730055,0.8114421412767896
1002,0.9529075726071733,0.8357330294037847,0.7895235356197854
1005,0.9556122497066462,0.839702186142239,0.8074539281753264
1008,0.9559747205087,0.8420739210528183,0.8085873793779591
1011,0.9559023237984066,0.846208351984484,0.8220811875695462
1014,0.9563795312050112,0.8481632274475883,0.8173579831919361
1017,0.9556957950012568,0.8653818005192024,0.8331601642006052
1020,0.9564335723857438,0.8446066819471378,0.8272018717905651
1023,0.9564261036342145,0.8474904450546875,0.823184394988991
